[16.08.2011 10:14:05] Counter: Setting counter to: 1313468045.9895
[16.08.2011 10:14:06] Counter: Execution took: 43.2msec
[16.08.2011 16:19:33] Counter: Execution took: 3.6msec
[16.08.2011 16:19:33] Counter: Execution took: 2.8msec
[16.08.2011 16:19:33] Counter: Execution took: 2.1msec
[16.08.2011 16:19:33] Counter: Execution took: 2.0msec
[16.08.2011 16:19:33] Counter: Execution took: 2.1msec
[16.08.2011 16:19:33] Counter: Execution took: 2.5msec
[16.08.2011 16:19:33] Counter: Execution took: 2.2msec
[16.08.2011 16:19:33] Counter: Execution took: 2.3msec
[16.08.2011 16:19:33] Counter: Execution took: 4.0msec
[16.08.2011 16:19:33] Counter: Execution took: 2.4msec
[16.08.2011 16:19:33] Counter: Execution took: 2.4msec
[16.08.2011 16:19:33] Counter: Execution took: 1.7msec
[16.08.2011 16:19:33] Counter: Execution took: 1.9msec
[16.08.2011 16:19:33] Counter: Execution took: 2.3msec
[16.08.2011 16:19:33] Counter: Execution took: 2.3msec
[16.08.2011 16:19:33] Counter: Execution took: 2.0msec
[16.08.2011 16:19:33] Counter: Execution took: 0.7msec
[16.08.2011 16:19:33] Counter: Execution took: 1.9msec
[16.08.2011 16:19:33] Counter: Execution took: 2.0msec
[16.08.2011 16:19:33] Counter: Execution took: 2.4msec
[16.08.2011 16:19:33] Counter: Execution took: 9.6msec
[16.08.2011 16:19:33] Counter: Execution took: 1.6msec
[16.08.2011 16:19:33] Counter: Execution took: 3.6msec
[16.08.2011 16:19:33] Counter: Execution took: 2.5msec
[16.08.2011 16:19:33] Counter: Execution took: 1.7msec
[16.08.2011 16:19:33] Counter: Execution took: 1.9msec
[16.08.2011 16:19:33] Counter: Execution took: 2.3msec
[16.08.2011 16:19:33] Counter: Execution took: 2.5msec
[16.08.2011 16:19:33] Counter: Execution took: 2.3msec
[16.08.2011 16:19:33] Counter: Execution took: 2.4msec
[16.08.2011 16:19:33] Counter: Execution took: 2.2msec
[16.08.2011 16:19:33] Counter: Execution took: 2.6msec
[16.08.2011 16:19:33] Counter: Execution took: 2.1msec
[16.08.2011 16:19:33] Counter: Execution took: 2.1msec
[16.08.2011 16:19:33] Counter: Execution took: 1.7msec
[16.08.2011 16:19:33] Counter: Execution took: 1.7msec
[16.08.2011 16:19:33] Counter: Execution took: 4.3msec
[16.08.2011 16:19:33] Counter: Execution took: 2.2msec
[16.08.2011 16:19:33] Counter: Execution took: 3.7msec
[16.08.2011 16:19:33] Counter: Execution took: 2.5msec
[16.08.2011 16:19:33] Counter: Execution took: 2.0msec
[16.08.2011 16:19:33] Counter: Execution took: 2.3msec
[16.08.2011 16:19:33] Counter: Execution took: 2.1msec
[16.08.2011 16:19:33] Counter: Execution took: 1.7msec
[16.08.2011 16:19:33] Counter: Execution took: 2.0msec
[16.08.2011 16:19:33] Counter: Execution took: 1.7msec
[16.08.2011 16:19:34] Counter: Execution took: 1.3msec
[16.08.2011 16:19:34] Counter: Execution took: 3.1msec
[16.08.2011 16:19:34] Counter: Execution took: 2.3msec
[16.08.2011 16:19:34] Counter: Execution took: 2.6msec
[16.08.2011 16:19:34] Counter: Execution took: 1.6msec
[16.08.2011 16:19:34] Counter: Execution took: 1.7msec
[16.08.2011 16:19:34] Counter: Execution took: 2.0msec
[16.08.2011 16:19:34] Counter: Execution took: 2.5msec
[16.08.2011 16:19:34] Counter: Execution took: 2.0msec
[16.08.2011 16:19:34] Counter: Execution took: 2.9msec
[16.08.2011 16:19:34] Counter: Execution took: 3.7msec
[16.08.2011 16:19:34] Counter: Execution took: 1.9msec
[16.08.2011 16:19:34] Counter: Execution took: 3.3msec
[16.08.2011 16:19:34] Counter: Execution took: 2.2msec
[16.08.2011 16:19:34] Counter: Execution took: 3.4msec
